periodbin,radiusbin,COUNT,GAMMA_mean,GAMMA_OBS_mean,GAMMA_OBS_TRANS_mean,MONO_COUNT,MONO_GAMMA_mean,MONO_GAMMA_OBS_mean,MONO_GAMMA_OBS_TRANS_mean,DUO_COUNT,DUO_GAMMA_mean,DUO_GAMMA_OBS_mean,DUO_GAMMA_OBS_TRANS_mean,TRIO_COUNT,TRIO_GAMMA_mean,TRIO_GAMMA_OBS_mean,TRIO_GAMMA_OBS_TRANS_mean,MULTI_COUNT,MULTI_GAMMA_mean,MULTI_GAMMA_OBS_mean,MULTI_GAMMA_OBS_TRANS_mean,TSM_CUTOFF_COUNT,TSM_CUTOFF_GAMMA_mean,TSM_CUTOFF_GAMMA_OBS_mean,TSM_CUTOFF_GAMMA_OBS_TRANS_mean,THR_7-3_mean,THR_7-3_OBS_mean,THR_7-3_OBS_TRANS_mean,MONO_THR_7-3_mean,MONO_THR_7-3_OBS_mean,MONO_THR_7-3_OBS_TRANS_mean,DUO_THR_7-3_mean,DUO_THR_7-3_OBS_mean,DUO_THR_7-3_OBS_TRANS_mean,TRIO_THR_7-3_mean,TRIO_THR_7-3_OBS_mean,TRIO_THR_7-3_OBS_TRANS_mean,MULTI_THR_7-3_mean,MULTI_THR_7-3_OBS_mean,MULTI_THR_7-3_OBS_TRANS_mean,TSM_CUTOFF_THR_7-3_mean,TSM_CUTOFF_THR_7-3_OBS_mean,TSM_CUTOFF_THR_7-3_OBS_TRANS_mean,THR_20_mean,THR_20_OBS_mean,THR_20_OBS_TRANS_mean,MONO_THR_20_mean,MONO_THR_20_OBS_mean,MONO_THR_20_OBS_TRANS_mean,DUO_THR_20_mean,DUO_THR_20_OBS_mean,DUO_THR_20_OBS_TRANS_mean,TRIO_THR_20_mean,TRIO_THR_20_OBS_mean,TRIO_THR_20_OBS_TRANS_mean,MULTI_THR_20_mean,MULTI_THR_20_OBS_mean,MULTI_THR_20_OBS_TRANS_mean,TSM_CUTOFF_THR_20_mean,TSM_CUTOFF_THR_20_OBS_mean,TSM_CUTOFF_THR_20_OBS_TRANS_mean,SIM_COUNT
"(3.13, 6.25]","(5.66, 8.0]",53861,0.3133303257944835,0.3133303257944835,0.04436142768223024,2.0,6.060041083780708e-14,6.060041083780708e-14,6.144881658953634e-15,416.0,0.0013337134899987565,0.0013337134899987565,0.00017697055106092186,4647.0,0.01807775870477133,0.01807775870477133,0.0022214964415534725,39135.0,0.2939188535996528,0.2939188535996528,0.04196296068960971,7300.0,0.10482084980838624,0.10482084980838624,0.011563636287336752,0.4320751564211582,0.4320751564211582,0.06161706615176102,0.0,0.0,0.0,0.002487885483002544,0.002487885483002544,0.00032744843207515646,0.030188819368374153,0.030188819368374153,0.003730173966320714,0.3993984515697815,0.3993984515697815,0.05755944375336513,0.1297042386884759,0.1297042386884759,0.01420823787155827,0.1533762833961493,0.1533762833961493,0.02008607341118805,0.0,0.0,0.0,0.0009840144074562296,0.0009840144074562296,0.00013769146506748862,0.008373405618165278,0.008373405618165278,0.0009694769870592822,0.14401886337052783,0.14401886337052783,0.01897890495906128,0.1005180000371326,0.1005180000371326,0.011490380795009372,44200
"(3.13, 6.25]","(8.0, 11.31]",45510,0.5809436350045472,0.5809436350045472,0.0828913823928054,0.0,0.0,0.0,0.0,336.0,0.0025832700902942733,0.0025832700902942733,0.0003452367563561121,3665.0,0.030760488649270768,0.030760488649270768,0.004017762806327936,40299.0,0.5475998762649823,0.5475998762649823,0.07852838283012134,13800.0,0.250553462265007,0.250553462265007,0.030384005991497313,0.7517908152054493,0.7517908152054493,0.1081939485827291,0.0,0.0,0.0,0.004614370468029005,0.004614370468029005,0.0006184003515710835,0.04990112063282795,0.04990112063282795,0.0066135442759833,0.6972753241045924,0.6972753241045924,0.1009620039551747,0.2994726433750824,0.2994726433750824,0.03629973632168756,0.3894089211162382,0.3894089211162382,0.05093114260602067,0.0,0.0,0.0,0.0009887936717205012,0.0009887936717205012,0.00012038233355306527,0.015557020435069216,0.015557020435069216,0.001880975609756097,0.3728631070094484,0.3728631070094484,0.0489297846627115,0.268138870577895,0.268138870577895,0.03244134695671282,44300
"(3.13, 6.25]","(11.31, 16.0]",119901,0.6953991096795263,0.6953991096795263,0.10727193333014529,0.0,0.0,0.0,0.0,1168.0,0.004847934798663792,0.004847934798663792,0.0006613253337963247,10691.0,0.051804061562114055,0.051804061562114055,0.006887736228619812,102331.0,0.6387471133187486,0.6387471133187486,0.09972287176772913,60300.0,0.41015088485410256,0.41015088485410256,0.05866601313893881,0.8733538502597976,0.8733538502597976,0.13525220390155213,0.0,0.0,0.0,0.008131708659644203,0.008131708659644203,0.0011102509570395582,0.07773079457218872,0.07773079457218872,0.010405319388495508,0.7874913470279647,0.7874913470279647,0.12373663355601702,0.4959508260981977,0.4959508260981977,0.07078054061267211,0.617359321440188,0.617359321440188,0.09072562197145977,0.0,0.0,0.0,0.003369446459996163,0.003369446459996163,0.00041466626633639435,0.045387444641829526,0.045387444641829526,0.0058129281657367336,0.5686024303383624,0.5686024303383624,0.08449802753938662,0.4547001276052743,0.4547001276052743,0.06428314609552879,114200
"(6.25, 12.5]","(0.5, 0.71]",89087,3.496093909641959e-10,3.240414360473613e-10,6.110469035536997e-12,67.0,1.6230358901951895e-13,1.4915362504511037e-13,2.6549345258059748e-15,178.0,3.1539912187827785e-10,2.898443169254178e-10,5.161280660197423e-12,55.0,3.404796549689828e-11,3.404796549689828e-11,9.465334408137723e-13,0.0,0.0,0.0,0.0,300.0,3.496093909641959e-10,3.240414360473613e-10,6.110469035536997e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300
"(6.25, 12.5]","(0.71, 1.0]",178174,0.00046866197968206376,0.00046866197968206376,1.2728346472801893e-05,101.0,1.7501140774518418e-08,1.7501140774518418e-08,3.325216762746313e-10,1109.0,1.4624725822727175e-05,1.4624725822727175e-05,3.1365401832194195e-07,352.0,1.905101100306051e-05,1.905101100306051e-05,4.7197843761087457e-07,638.0,0.00043496874171550156,0.00043496874171550156,1.19423814951928e-05,2200.0,0.00046866197968206376,0.00046866197968206376,1.2728346472801893e-05,0.0006342115011168857,0.0006342115011168857,1.724381784098689e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.29623850842435e-05,7.29623850842435e-05,1.8094671500892382e-06,0.0005612491160326423,0.0005612491160326423,1.5434350690897652e-05,0.0006342115011168857,0.0006342115011168857,1.724381784098689e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200
"(6.25, 12.5]","(1.0, 1.41]",1113579,0.0017833795268388216,0.0017745037205622188,3.897808521131441e-05,1350.0,9.064189913809019e-06,8.835317362972715e-06,1.5102226569142756e-07,11934.0,0.0004354371831724519,0.0004267902494466853,8.203468667258647e-06,7572.0,0.00047856829609564905,0.00047856829609564905,9.861228588875468e-06,8744.0,0.0008603098576569118,0.0008603098576569118,2.0762365689488865e-05,26100.0,0.0017548039707603177,0.001745928164483755,3.6456799673346114e-05,0.0032570657313042003,0.003226626938905996,7.286784107818121e-05,2.6940163203508684e-05,2.5641647337099567e-05,4.2937375794622576e-07,0.0010138481418920438,0.0009847078653602481,1.868529848353821e-05,0.0009150675434791782,0.0009150675434791782,1.915131301865427e-05,0.0013012098827294698,0.0013012098827294698,3.4601855818042515e-05,0.003181633274334377,0.0031511944819361724,6.619961188204875e-05,0.00022988939266994072,0.00022988939266994072,3.9858869465031224e-06,0.0,0.0,0.0,8.351450593087689e-05,8.351450593087689e-05,1.4500093841568496e-06,7.094242976923952e-05,7.094242976923952e-05,1.237182094849131e-06,7.543245696982435e-05,7.543245696982435e-05,1.298695467497141e-06,0.00022988939266994072,0.00022988939266994072,3.9858869465031224e-06,29600
"(6.25, 12.5]","(1.41, 2.0]",1407565,0.007618155316083614,0.007590719059861517,0.00022829189691691732,3716.0,3.527964235438421e-05,3.283197946230851e-05,5.699715428579573e-07,35423.0,0.001556259219636677,0.0015312706263066558,3.1246674322402135e-05,23086.0,0.001402599866585113,0.001402599866585113,3.0491650793330104e-05,38075.0,0.0046240165875074376,0.0046240165875074376,0.00016598360025832712,57700.0,0.006752771175317823,0.006725335175814,0.00015328293979502815,0.012853402862390012,0.012801150213311645,0.0003887044985489128,9.946254702269523e-05,9.291435919477963e-05,1.6136903801955864e-06,0.0032609506488155077,0.003215246187565051,6.56894519258436e-05,0.002495089036740755,0.002495089036740755,5.425355134576378e-05,0.006997900629811058,0.006997900629811058,0.00026714780489710976,0.011294682661191493,0.01124243001211312,0.00025280541040733495,0.0021270776127567826,0.002124956929164905,4.6124519507092083e-05,0.0,0.0,0.0,0.0003012294281258768,0.0002991087445340003,5.879415373357532e-06,0.0004688948645355633,0.0004688948645355633,1.0003871934866239e-05,0.0013569533200953425,0.0013569533200953425,3.024123219886828e-05,0.0021270776127567826,0.002124956929164905,4.6124519507092083e-05,100300
"(6.25, 12.5]","(2.0, 2.83]",962133,0.01794985038910132,0.017886607811165984,0.0007900878013289966,8543.0,0.00029283400730190643,0.0002824670422884483,5.793539617040085e-06,67331.0,0.0036736198601232104,0.003620744247201329,8.436561728277636e-05,39846.0,0.0030043960745432517,0.0030043960745432517,7.747001340053417e-05,63780.0,0.010979000447132941,0.010979000447132941,0.0006224586310286461,60100.0,0.012574028193512906,0.012511587227714274,0.0003128983375209866,0.030333644101179363,0.03021011752013496,0.0013284596399874044,0.0006381654095639584,0.0006170778884000444,1.2456656927888358e-05,0.007643433911943564,0.007540994852063072,0.00018585268159391683,0.005430642125361046,0.005430642125361046,0.0001508783089240261,0.01662140265431079,0.01662140265431079,0.0009792719925415727,0.021418036799486142,0.021298468091209843,0.000544113918138137,0.00543583891208388,0.0053784435208022174,0.00015179860809264414,0.00020995018360247492,0.00019816802874446674,3.837550110015983e-06,0.0012763308191279168,0.001230717582704262,2.4890027262343144e-05,0.0009385396821437368,0.0009385396821437368,2.0509638480334852e-05,0.0030110182272097517,0.0030110182272097517,0.00010256139223995016,0.005020095974257197,0.0049627005829755355,0.00011637003428839878,179500
"(6.25, 12.5]","(2.83, 4.0]",436524,0.04741614553039047,0.04731096981047226,0.002753183949581357,9047.0,0.0009794837868590317,0.0009600502772097058,2.6846294085101327e-05,69322.0,0.010893986484936658,0.010808244274667764,0.0004704761685186444,38928.0,0.008748320587689656,0.008748320587689656,0.00041946915380659366,63703.0,0.026794354670905126,0.026794354670905126,0.001836392333171018,31400.0,0.028870659414019954,0.028772271204303864,0.0011051842396730635,0.07632340948034934,0.07612425662735611,0.0045148744983093715,0.0019220019975992157,0.001885245713866821,5.507986044295388e-05,0.021087042178666006,0.020924645609405212,0.0010027004116612145,0.01539205175431362,0.01539205175431362,0.0007938351614115145,0.03792231354977046,0.03792231354977046,0.002663259064793689,0.04447636326983167,0.04429999725101026,0.0017049320461188838,0.019662149160183634,0.01957333846478086,0.0007237675119810135,0.0007949162016292348,0.0007765254602267001,1.6950136762239875e-05,0.005804950014203114,0.005734530060202874,0.00014227980111059177,0.003390420687064172,0.003390420687064172,0.0001041085942582767,0.009671862257287113,0.009671862257287113,0.00046042897984990545,0.0181181332526963,0.018029322557293524,0.0006000918377912782,181000
"(6.25, 12.5]","(4.0, 5.66]",72070,0.10841853439404169,0.10841604332454786,0.008145017249783741,2637.0,0.0014005192015906355,0.00140045035449575,6.866610184015379e-05,21267.0,0.025571841031145213,0.02556941880874627,0.0016968914014809735,10592.0,0.019127803707308842,0.019127803707308842,0.0013499028354954305,17104.0,0.062318370453997005,0.062318370453997005,0.0050295569109671855,6100.0,0.045776517091017925,0.045776517090729406,0.002139271462910408,0.175815179686416,0.17580788122658528,0.0135527326432635,0.002539198001942556,0.002539198001942556,0.00012708339114749547,0.050659081448591645,0.05065178298876092,0.0035654494463715847,0.03377272096572777,0.03377272096572777,0.002559998612460108,0.08884417927015402,0.08884417927015402,0.007300201193284311,0.06675454419314555,0.06675454419314555,0.0031168391841265445,0.057041764950742334,0.057041764950742334,0.0033458942694602465,0.0008463993339808519,0.0008463993339808519,2.991536006660192e-05,0.013126127376162065,0.013126127376162065,0.0005795157485777713,0.00882475371166921,0.00882475371166921,0.00033118079644789796,0.034244484528930204,0.034244484528930204,0.0024052823643679767,0.04101567920077702,0.04101567920077702,0.001791393090051338,51600
"(6.25, 12.5]","(5.66, 8.0]",80504,0.25875866108481865,0.2583498415630332,0.021379044884762513,4049.0,0.005860547269455645,0.005796737993332374,0.00036514315472289873,28393.0,0.06981221069479246,0.06946720044913023,0.005168199269543924,15597.0,0.054122254284377766,0.054122254284377766,0.004206529693312366,24361.0,0.12896364883619277,0.12896364883619277,0.011639172767183325,10400.0,0.08306086078789379,0.0829143179211794,0.0046838258678879455,0.42096044917022757,0.420199542879857,0.035043898918066196,0.01257080393520819,0.012435729901619796,0.0008159920798966511,0.13169531948723048,0.13106948723044815,0.010055938985640465,0.09447977740236511,0.09447977740236511,0.007570993987876378,0.1822145483454238,0.1822145483454238,0.016600973864652695,0.11929841995428798,0.11906190996720656,0.00663596877173805,0.1302047103249528,0.12991960647918113,0.008859691174351581,0.0029191096094603997,0.002893334492696015,0.00012820218250024842,0.03546407631918911,0.03520474759018185,0.0020884016918413994,0.02551426016098579,0.02551426016098579,0.0013228808506409618,0.0663072642353175,0.0663072642353175,0.005320206449368972,0.09341150750273279,0.09317930786047897,0.0052770025799960246,72400
"(6.25, 12.5]","(8.0, 11.31]",92414,0.4210952701643714,0.42054782516012174,0.03816421200548798,4397.0,0.010537958246863162,0.010419008704072023,0.0008529026975215581,34557.0,0.12911629491890372,0.12868779945744513,0.010820739116104282,18775.0,0.09007565169908727,0.09007565169908727,0.007941913123522411,28371.0,0.19136536529951728,0.19136536529951728,0.018548657068339726,20500.0,0.14961777927776604,0.14954609075614264,0.011163291074363342,0.6485489211591318,0.6474811608630727,0.0589119238427078,0.022951068019996964,0.02266457463154934,0.001860482933321791,0.23447746012508927,0.23369619321747787,0.019923524143528052,0.14142878784599736,0.14142878784599736,0.012695343779081096,0.2496916051680482,0.2496916051680482,0.024432572986776886,0.21294392624494124,0.2128281429220681,0.015871509121994507,0.2816672798493734,0.2815017421602788,0.022830989534053277,0.006535806263120307,0.006525807778042288,0.0005157399787910925,0.079252061375982,0.07909652217196528,0.00577372662583591,0.06278269526262253,0.06278269526262253,0.004721894950981453,0.13309671694764863,0.13309671694764863,0.011819627978444816,0.1722574501698877,0.1721429220680849,0.012438948142056398,86100
"(6.25, 12.5]","(11.31, 16.0]",186137,0.5744101808407415,0.5737325199767479,0.05546394974736436,9758.0,0.018781792951389972,0.018586626631347934,0.0015574644341216906,74063.0,0.19256683646841183,0.19208434192446056,0.017535987497277094,38429.0,0.12201821575902215,0.12201821575902215,0.012004149175830673,59850.0,0.2410433356619172,0.2410433356619172,0.0243663486401349,69000.0,0.25819334108669817,0.25782223765494117,0.0221953128977084,0.8492723101801362,0.8481295497402452,0.08225044894835522,0.03631196376862204,0.03595016573813912,0.0030414699705055967,0.3271138999768987,0.32633293756749066,0.030162253716348703,0.18310706630062804,0.18310706630062804,0.018221137656672236,0.3027393801339874,0.3027393801339874,0.03082558760482867,0.3636515039997421,0.36303857373869786,0.031108136659019965,0.5429549203006387,0.5422494882801375,0.049141441452800874,0.017444140606112706,0.01726637906488232,0.0013777244690738545,0.18310169391362272,0.18257402343435214,0.015525581631808826,0.1178218194125832,0.1178218194125832,0.010755185159318137,0.22458726636832008,0.22458726636832008,0.02148295019260008,0.33732143528691233,0.3367542992527009,0.0285642253039428,182100
"(12.5, 25.0]","(0.5, 0.71]",84633,5.270721180301334e-10,5.270721075441683e-10,6.166743728936551e-12,42.0,3.0395164516057983e-21,2.4861398457398652e-21,3.281704596376624e-23,69.0,4.835531722560224e-16,4.730677605490757e-16,5.605558847323726e-18,28.0,1.8226111025573842e-13,1.8226111025573842e-13,2.13245498999214e-15,61.0,5.268893733636659e-10,5.268893733636659e-10,6.1646056683548945e-12,200.0,5.270721180301334e-10,5.270721075441683e-10,6.166743728936551e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200
"(12.5, 25.0]","(0.71, 1.0]",169264,0.00063819505176991,0.0006110848024372644,6.5365986532918845e-06,841.0,6.718753162940958e-05,5.763567336327682e-05,7.838307741557807e-07,527.0,0.0001243999218687908,0.0001068415308022775,1.4475310658608676e-06,110.0,1.0063940420525927e-07,1.0063940420525927e-07,1.2072927216452759e-09,222.0,0.0004465069588675046,0.0004465069588675046,4.304029520553593e-06,1600.0,0.00063819505176991,0.0006110848024372644,6.5365986532918845e-06,0.00103388789110502,0.0009707616504395499,1.0839186123452134e-05,0.0002185934398336327,0.00018751772379241896,2.5502410435768964e-06,0.00022450137063994706,0.0001924508460156915,2.6173315058134025e-06,0.0,0.0,0.0,0.0005907930806314397,0.0005907930806314397,5.671613574061834e-06,0.00103388789110502,0.0009707616504395499,1.0839186123452134e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700
"(12.5, 25.0]","(1.0, 1.41]",890863,0.0012404354096481936,0.0011816900940707104,1.6317885504043456e-05,9487.0,0.00015081598128664932,0.00013070211182418328,1.6613000854767354e-06,8413.0,0.00035261159842310747,0.0003141283407579877,3.999386280145832e-06,1064.0,9.634153272036594e-05,9.632799289146996e-05,1.2691801554060938e-06,3336.0,0.0006406662972180704,0.00064053164859707,9.388018983014807e-06,18800.0,0.0012340106991893963,0.0011752653836273423,1.5998485273735006e-05,0.0023808374576113262,0.0022280541452501675,3.0315179775116926e-05,0.0004490028208602221,0.00038516472229736787,4.928792193636955e-06,0.0007655498095666786,0.0006769245102782355,8.906633118672562e-06,0.00018633617065699215,0.00018630249544542766,2.420348583339976e-06,0.0009799486565274349,0.0009796624172291363,1.405940587946743e-05,0.0023797149505591763,0.002226931638198017,3.0269718239504836e-05,0.00015939600140537876,0.00015669861695906102,1.7924877338041867e-06,0.0,0.0,0.0,2.918518335591443e-05,2.648779890959666e-05,3.443413858247563e-07,3.0307690408064994e-05,3.0307690408064994e-05,3.970307443456515e-07,9.990312764139938e-05,9.990312764139938e-05,1.051115603633779e-06,0.00015939600140537876,0.00015669861695906102,1.7924877338041867e-06,22300
"(12.5, 25.0]","(1.41, 2.0]",962133,0.00506465729077471,0.004741260078607893,7.595202260846551e-05,28069.0,0.001142168275976237,0.0010037089729533748,1.2235092003058886e-05,25003.0,0.0016125940619021535,0.0014444208365230566,2.0246666643512056e-05,4705.0,0.0005397331373170283,0.0005342877557442072,7.371751353750516e-06,8423.0,0.001770161815579292,0.0017588425133872544,3.60985126081441e-05,37500.0,0.004700264832326621,0.004378491110366971,5.902401064454976e-05,0.009047605684453187,0.008402423573456058,0.00013504680205335436,0.002519402203229699,0.002216245571038516,2.706912339562202e-05,0.0030993636014979217,0.0027818118700844888,3.888584488838862e-05,0.0008824143855371346,0.0008740402834119605,1.276503581105731e-05,0.0025464254941884334,0.0025303258489210952,5.632679795828641e-05,0.00835227562093806,0.007715580902016664,0.00010365607145789616,0.0017710649151416696,0.0016725982790321092,2.1574096096901372e-05,0.0002598393361416769,0.00023255412713211183,2.596895959290449e-06,0.0006464802683204922,0.0005789386706411693,7.4183075520744e-06,0.00033571242229504653,0.0003350046199433965,4.280104517774571e-06,0.0005290328883844541,0.0005261008613154316,7.278788067761938e-06,0.0017710649151416696,0.0016725982790321092,2.1574096096901372e-05,66200
"(12.5, 25.0]","(2.0, 2.83]",2512235,0.01307738121464999,0.012244929832293227,0.000295688672048393,199646.0,0.0029120783072891505,0.00253942540108509,3.5613148313131205e-05,168484.0,0.004396096634647027,0.003949202106958498,7.260447407073896e-05,35500.0,0.001019643846006589,0.0010172159882603207,2.5863845865457135e-05,53370.0,0.004749562426707228,0.004739086335989317,0.0001616072037990658,145300.0,0.01026689302935081,0.009485391077434874,0.0001440701660170043,0.024047113426888804,0.02229047402014541,0.0005376114546210846,0.006616419244218793,0.005771552422444556,8.193536918321736e-05,0.008766695790799825,0.007878878767312771,0.0001571268078822244,0.0018736304525651462,0.0018690528553260343,5.2468312080677184e-05,0.006790367939305044,0.006770989975062047,0.0002460809654749653,0.018834623353308905,0.017225508362076,0.00026316654051074045,0.005386040716732312,0.004977962252735116,7.776981822958442e-05,0.0013370564457544775,0.0011308563888330508,1.4381794935585235e-05,0.001823873960835671,0.0016246115510690684,2.436161772286431e-05,0.0004748759570661184,0.00047461841746492667,6.331196126158584e-06,0.0017502343530760459,0.001747875895368069,3.269520944497628e-05,0.0052785666945966425,0.0048704882305994485,7.106706152091665e-05,457000
"(12.5, 25.0]","(2.83, 4.0]",1131396,0.03443638898994102,0.03237075177044602,0.0011156291118115276,227545.0,0.008162947284484787,0.007220584387642609,0.000148046602343305,184521.0,0.011747833777235709,0.010684781066092343,0.0003215926568429968,39187.0,0.003092783033455567,0.003074861413455748,0.00013526970932068184,47447.0,0.011432824894764966,0.011390524903255324,0.0005107201433045443,83500.0,0.02162457692783732,0.019895165247593983,0.0004118797897360857,0.06214534963885325,0.05804246877309094,0.00200858451903666,0.017389136960003396,0.01540237989174436,0.00033498531221605877,0.02253410830513808,0.020528382635257678,0.0006575765775201612,0.00575748897821806,0.005718598085904493,0.0002600662979186773,0.016464615395493713,0.01639310816018441,0.0007559563313817623,0.0380768537276073,0.034817764071995994,0.000711669609844829,0.014230207637290571,0.013189228174750487,0.00028501512768296854,0.004155927721151568,0.003678028736180791,5.08153339767862e-05,0.005363285710750259,0.004803740688494568,9.298187106901558e-05,0.0008608833688646593,0.0008600277886787648,2.4924411700235807e-05,0.003850110836524081,0.0038474309613963633,0.000116293510936931,0.013314524711064916,0.012273545248524836,0.00023249319902138575,498700
"(12.5, 25.0]","(4.0, 5.66]",231624,0.07290126588540385,0.06795372674271048,0.0029745170751727234,79200.0,0.02042566779326828,0.018107189065801513,0.0006499333774359453,62142.0,0.025775646976843033,0.02344500867901194,0.0009949908189328443,11844.0,0.008923292387948768,0.008840434991240976,0.00041795209852150554,12014.0,0.017776658727343762,0.017561094006656067,0.0009116407802824279,16800.0,0.029889012134144986,0.02744358601682832,0.0006478287931127857,0.13800383379960623,0.12778273408627772,0.00568404094998791,0.045379580699754764,0.040374879114426825,0.0015175133626049108,0.05214485545539322,0.047419192311677544,0.0021247603991814325,0.01612958933443857,0.015979462404586742,0.0007796700713224881,0.02434980831001969,0.024009200255586644,0.0012620971168790804,0.052071460643111245,0.0475419257071806,0.0010844059704521116,0.03247504576382413,0.02986513055641902,0.0009376386354609193,0.009813318136289849,0.008432239318896143,0.00016748544365005358,0.011307118433322971,0.010148728111076573,0.00028264331848167713,0.0031300728767312542,0.0031071866473249754,0.00012055655976928117,0.008224536317480054,0.008176976479121334,0.0003669533135599074,0.025813387213760232,0.023393888370807855,0.0005818201667357442,165200
